2000
0
 -5.508521   8.539130 -10.555358
  5.577832 -11.907484   9.923474
  0.958844   2.762123   9.870693
 -5.558122  -0.355303 -11.520460
 -5.374361  -5.237910   6.319087
  1.051886  -7.351327  -8.380560
  2.391019  -0.040363  -6.486058
  6.258041 -10.758273  -6.805015
  9.873160  -3.989863   5.968898
 10.094947  -7.680116  -1.669736
 -2.375257  12.208470   3.400495
  5.139373  10.349229   8.410334
 -7.907120   3.568301  -2.827061
  3.229053  -9.593141  11.276080
  6.019759   9.383012  -7.866208
 -7.023618  10.411132 -10.736202
 -9.412686  12.448680   9.095876
 -6.001493   4.082877  -7.268200
  3.329843  -6.852452   7.313930
  2.334161  -8.291400  -6.343945
  5.493030  -0.862232   2.598842
 -0.179978  -2.108071  -3.641383
 11.840659   5.670351   3.024118
-10.678450  -0.652724  -1.774462
 -9.623005   9.077710  -9.294040
  1.844057   4.651013   2.135167
  1.524800   0.501713  10.078808
 10.561854   2.890561 -10.779547
  8.771909   9.954084 -10.837401
  0.490269   2.274412   7.061056
 -7.165662   1.587359  -2.800241
 -1.236735  10.378852 -10.889622
 -1.642183 -12.019192   1.232722
 -0.038382 -11.853121   4.444546
  2.788949   3.640895  -2.423504
 -8.329808  -9.386897  -4.574089
 -1.289566  11.656693  -6.952333
 -9.113549  10.697118  -4.331350
 10.233237  -4.445733  -2.359838
 -3.539370  10.292743  -9.148336
 -8.969700   7.738882  -7.938160
  9.340879   6.500123   2.471909
 10.563652  -9.121202  10.576543
 -7.587767   7.913217  -7.749484
  2.362022 -10.197954  -6.918450
 -3.449423   3.526780   5.464089
 11.142493  -4.838331  -6.184362
 -0.609196  -6.800320  -0.349724
 -7.424341  11.307184   9.769520
  9.599678  -6.935254  -4.710588
 11.771532  -1.626082   8.692392
 10.956018  -9.611728   9.422301
-10.898473  -6.191144  -9.836286
  5.743545  11.274121  10.924805
-11.114361   1.189331  11.005324
  3.492368  -4.256546  -7.936510
 -8.231787   4.934475  -3.773255
 11.717848   7.215436  -5.401319
 -3.229044   5.964278  -7.217850
  9.925623   0.846912   2.471591
 -8.416681   5.775513  11.381170
  6.509509  -3.195632   3.247308
  4.966748   5.756058  -9.395261
  0.478938  -4.716291   3.666062
 -6.123827   3.863341   3.625505
 -1.275154  -1.156361  10.209008
  1.948886  -0.753811  -2.311658
  1.210513  -0.435925   7.428663
 -5.641260  -7.176558  -0.959389
 -0.053547  -8.971355   6.342919
-10.549040  10.143045  -0.744975
 -0.783753  -3.012529   7.806238
 -1.111239   8.765850  -9.602733
  8.855398   7.372759   0.445714
  1.439083  11.119043   2.808739
  0.192074   1.927822  11.980955
  0.611246   3.179693   3.560644
 -2.757795  -9.923368 -11.327840
  6.141371   0.124271   9.344325
  3.760238  12.388890   4.545907
 12.068706 -11.920834  -1.276207
 -5.474217 -12.408141  -1.688811
  6.585499   9.750749   1.471189
 -4.272719   8.957563   1.529321
 -3.904792   8.582547   9.812355
  0.870445  -1.807119   9.023975
 -3.069336  -4.468567   1.232443
 -3.025830  -9.538019   5.151247
 -1.386103   2.648593  -5.229355
  4.070438   8.679052 -10.853569
 -4.693891  -5.915536  11.187133
 -3.788835  -1.094008  -8.287346
 -2.581299  -0.126468   7.645281
 -9.430974  -4.292592  -3.842849
  2.920572   6.254436   5.209307
  3.550325  -4.443237   4.696333
 -7.270044  -4.283816  10.627621
  9.923003   9.582913  -1.439373
 -7.533357  11.310608  -8.918547
 12.284262   1.678972   6.011251
 -5.670324  -6.638835  -5.862585
  4.685839   8.151424  -7.981278
  1.378681  -5.952370   5.849478
  0.577964  -2.324322   3.166796
  2.306943  -5.732193   8.339746
  9.638703   2.093531  11.275898
 -2.325963 -11.176073   0.623877
 -7.630087   9.131300   1.782686
-10.793352   0.954805   5.977856
 -9.993871   3.082889   5.837493
  6.309110   9.345182   5.942066
 10.515163  -3.769584   3.507738
 -4.497690  -0.766164   2.162437
 -7.206227   9.587312   3.999288
 -4.243879  10.637628  10.228760
  0.354913   6.165962  11.433676
  6.314600  -6.632031   5.697514
 -6.727549  -1.906478   4.609758
 -8.429365   3.808424   4.298188
  2.467224  -8.831238  -5.505803
 -0.692498  -4.510756  -1.142087
  3.536465   3.254610   0.575302
  1.856120   5.515218  -7.482557
  0.205827   0.689654   4.512164
 -3.824413   0.510525  -3.145860
-12.171332  -5.925709   8.317889
  7.565452   2.817370   9.216728
 -0.643582   3.765079   8.459116
  1.951572  -2.633318   8.146746
 -0.526563   0.572732  -2.877797
 -2.628184   6.845377  -6.443317
 -9.470296   9.525552   1.796947
 10.401934  -4.944010  11.149500
 -7.166498  10.837215  -8.663339
-10.240188 -10.646632   0.768550
  8.701529   0.033293   3.441082
 -0.542393  -7.940902  -6.195570
 12.097517 -12.270290  11.094618
 -1.742163   2.536530   0.789653
-12.066846  -9.751869   6.116808
 10.287325   3.264308 -10.698060
  9.261865  -9.664276  -6.089136
 -3.489764  -2.896407  11.360474
-12.441248  -7.236898   3.910282
-11.197893   3.734911  -8.629637
  3.262745   8.569691   9.764230
-12.308544  -8.379842   2.625098
-12.105405   3.189541   6.997593
  2.581432   7.921987 -12.207420
  7.352321  12.463872   8.347947
 -0.161157  10.857987   4.382290
  4.448314   9.869553  -8.438316
 -6.503454  -4.244953  -7.363059
  1.197793   1.157978  -4.975458
 -4.390340   6.030023  -7.786792
  8.657290   1.867100  12.061898
 -4.168000  -7.547915   7.080348
-10.243941  -9.069834  -4.790267
 10.452296   8.023957  -0.529043
  1.427537  -7.526633   5.655015
 -5.552920   2.752670  -5.478850
  6.703232 -10.402059 -10.941378
 -5.222770  12.300470   4.283410
  1.680181  12.072987  -7.923830
 -0.771535   9.277563   0.165383
  0.090330 -10.899263   6.401600
 11.753958  10.139193  11.514688
 12.068009   9.358560   6.830687
 -3.944657 -11.002999   7.411486
 -3.273631  -8.609721   3.207655
 -0.465846  -1.619171   5.656437
 -1.382802  -4.973234  -9.376788
 -0.008850   4.916947 -10.401777
  2.279152 -11.352247  -1.753892
 -8.786501  -2.956022  11.013401
  3.205281 -12.400997  -4.261482
 -6.494615   2.064997  10.677145
  9.679728   9.501547  -5.804487
 -6.453351  -2.671497  -6.228081
 -2.049641   6.902966   7.251647
  3.449851  -2.383359   9.042729
-10.959600   1.808703 -12.028702
 -6.136886  11.953113  -6.669572
 -5.698879  -8.131673   8.513048
  8.785016   1.506156  -4.834877
  0.864659  11.213160   5.620657
  5.191541  -0.190860  -4.949374
  9.267216   2.853841  -7.414034
  2.896397 -11.561507  10.066144
 -6.215224   3.946265 -12.411947
 -5.275535 -10.165823  -7.022632
 -7.099599   9.488418  -6.078937
 11.480673   9.825653  -8.788339
  8.953073  -8.619085  -8.799190
  3.168547  10.046931  -2.961826
 -6.362315  10.313077 -11.703555
-10.479592  -4.086516  -3.570687
-10.523574  -9.675331  -9.642848
 -8.071482  -4.080763  10.293990
 -5.994531   4.386002   9.901750
-10.941057   8.023611  -8.506624
 11.485671 -11.633814  10.680307
  7.135074  -8.846235   5.347026
-11.949901  10.077874  -3.098177
  4.690158   9.421418  11.841802
  5.396903   8.870139  -8.057675
  2.611687   0.218200 -12.162464
 12.003391 -11.866603  -9.233325
  1.894290  -0.362861   5.274364
 -5.651337   7.566556  -8.449251
 11.599585   0.096523  -6.001885
 -9.905807  -5.144077   2.765901
-11.296526   3.375777   1.196218
 -2.021739  11.493504  -5.549512
  0.114809  -1.217106   0.730811
 12.338721  -7.558673  -6.186555
-10.625245  -6.782366  -5.302027
  3.573184 -12.140760 -11.662133
 -2.363767   1.798365  -1.603699
  8.439708 -12.378807   7.377349
  3.821893 -10.460937  10.971979
  1.129709  -2.283771  -6.036067
 10.252344   9.237839 -10.236378
  6.228454  -9.116438  -2.827666
 -3.335940  -1.897174  10.974802
 -7.677603  10.444993   6.829230
 -6.786056  -9.860760  -5.632525
 -1.689721  -2.688389   9.698199
 -8.104304  -0.044352 -10.286234
 -3.960624  10.564499   1.417399
  9.323672 -12.418230  -0.063525
  6.028929  -9.392305   8.911218
  0.687791   1.400484   1.827653
 11.091126  -3.233383   0.415907
  1.210874  -5.198569   2.105969
 -3.324805   4.635476  -4.426700
  1.058567   4.115323  -8.152813
  3.380228 -10.143976  -0.904528
  1.336962  11.845804   5.170373
 -0.715784 -11.861645  -0.385812
 -2.559914  -8.696018   1.418823
 -4.901121  -9.980350   2.282384
  5.387074  -9.812058  -3.082290
 -0.785252 -10.850969  -2.201732
 -6.148459  -6.364618 -12.743572
 -0.929028   1.508752  -8.061758
  5.719821   2.279412  -3.646429
  9.952511 -11.545530   2.327814
-12.178744  11.771850   0.232573
 -2.983754 -10.429161   7.548752
 12.247479   3.435440  -9.687690
 11.696554   4.308236  -1.700397
 -3.487050 -10.380302   4.676907
-11.628421  -0.456042  -3.574025
 -7.799329   6.196890  -9.561329
 -9.193997 -10.518714  -5.595426
 -1.938795   1.719449  -3.360109
  9.293281  -1.939375  -6.225422
 -0.651676  -8.571280   4.133917
  2.094793  -7.331830   0.102621
 -4.616880  10.871281  -6.469478
 -2.903787  -0.266251  -0.633097
 -9.601179  -1.289147  -2.691040
 -3.874648 -12.158907   2.121530
  5.776955  10.600679  -9.781099
  2.139326   4.143815   7.127559
 11.993679  -6.221285 -10.337044
 -5.936135   6.811190  -8.734086
 -7.866561   2.921802   1.453660
 -8.492696 -10.336922  -1.547708
 -8.883051   1.105608   1.361629
 -7.953583  -4.556695 -10.664123
 -8.034581  -8.747129   2.093635
-10.369366   5.807094  -9.987199
  7.857184   8.466622   6.637307
  3.488354   1.857173   3.013364
 -5.008136  12.215672  -6.734034
  1.065921   8.261003   4.253851
 -6.370561  -3.188373  -6.073374
 -5.826053   2.655369  -0.748006
 -3.237665   7.984412 -11.230539
  9.663823  -1.935210  -8.519420
  2.877797   8.249156 -10.333847
 -1.122692   5.782971   5.849532
 12.066368  -5.783713  -6.980364
 -9.006242   9.566858   9.364535
 -5.145202 -11.297452   3.663246
  1.752391   0.065589   4.261373
 -3.250179  -7.727083   9.300534
 12.403004   5.615790   1.258900
  6.316224  -8.767445   4.355093
  5.009566  12.129201  -4.014161
  1.661312  -5.029221 -11.097351
  8.950669   6.727143   2.030328
 -2.513785  -4.169516   6.358135
 -8.456356  -9.753870  -7.567362
 10.796885  -0.978202 -11.374868
  4.902064  -5.524807   7.188430
  7.923205  10.326867   3.931893
-11.173378 -11.407253   4.794333
  0.504881   1.786120  -9.258269
 -7.545680   9.791266  -2.588235
  3.338457   6.572204  -3.737654
 10.766942   5.807924  -4.120207
 -2.132471   4.384932   4.842068
  8.912550   4.652013  -1.642449
 -7.169579   1.297833 -12.121278
 -0.544158   6.355913  -3.884259
  4.776092  -1.336006  10.664108
  8.438516  -5.678538  -3.707900
-10.468613 -10.735191  -2.419032
 -7.517708  -0.163996   4.752766
  2.571764  -9.995928   8.556187
 -2.499016   2.176800  10.835733
 12.078016   2.652844   4.630429
  5.472731 -10.591677  -0.403659
  6.598640 -10.181512  -8.185674
 -7.519933  -8.120525  10.636014
 10.884044 -12.489088  10.675848
 -9.990514   9.782906  -4.398055
 -2.250622 -12.291070  -1.090448
  5.553138   5.528023   0.740468
 -2.736881   5.788453   9.415362
 11.387712  -1.791434  -1.703151
-10.492045  -7.729335   6.663437
 -8.098912   0.581742  -4.339349
 11.031708  11.678166   5.328881
 -4.924594  -3.320471   3.400694
  5.190014  -0.318830 -12.410042
 -4.682272   7.313311   0.059003
-11.339606   3.351889  -3.714564
 10.600563  -5.298672   3.152148
-12.537492   4.272361   8.828082
 -2.139781  12.300936   4.505115
 -5.269837   8.087653 -11.261856
  3.565486  11.606809 -11.201594
  6.027623 -10.348001 -10.443919
 -5.987204  -7.225042  -9.025080
  0.088964  10.570436 -12.436305
 -8.129989  -8.407360   3.904447
  0.942287   5.524410 -10.025347
 -9.643890  -9.735169   8.180527
 -8.632796  10.673053  -1.380495
 -3.854997  -0.693759  -0.362136
  6.256675   6.400699  -5.423125
 -9.843974   7.338911  10.825818
  0.994701 -10.798329 -10.296043
 10.436631  -6.873341   3.678443
 -0.105634   8.183596   7.879098
 -9.981325   8.633208   4.351302
  8.806542   9.554249   6.203264
 10.510924  11.210652  -8.530644
 -2.211669  -6.994915 -11.672874
 10.919260   6.488527  -0.005106
  4.307438  -5.940153  -7.181647
  4.127233   5.500283   5.845502
  0.366640  11.018579   2.276960
-10.195118   0.712393 -10.951692
 -3.790508   3.403715 -10.724529
  8.920325  -3.631771 -11.610243
-11.840409  -4.901142 -11.852343
 -2.317817   2.498956   0.860314
 -2.310853   1.438418  -7.391859
 -3.440954   6.546633   6.799722
 10.981617   0.047816   9.083620
 -1.766719   2.044636  11.530018
 10.226503  12.253376  -9.406672
 -3.724969  11.197064   7.499382
-11.955827  -0.211892 -10.247359
  6.949440   9.689716   7.101101
  9.035878  -9.352462  11.507749
 10.624338   6.320795  10.451707
 -1.369701  -7.818141  10.336477
 -8.143819  11.930154  -0.598444
 -3.584751 -12.232491   6.104006
  3.009998   1.686092   0.118706
  3.731573  10.983926  -2.188902
 -0.575888   8.288397   6.728723
 -5.026578 -10.496011   3.799330
 -0.510687   1.900387   4.130769
 -4.152166 -10.395244  -2.101249
  3.903384  10.783954  -2.925258
-11.422031  -3.819434  -2.799640
 -2.608746  12.280323   9.327315
  1.280950  -0.460597  -6.093778
 -9.230761  -2.019196  -3.172631
 -3.103682  -6.896926 -10.630516
  5.446812   9.421929  10.321164
 -5.193519  -1.964170   0.433525
 -8.188120   4.540358  -8.440279
  1.408324   8.323465  -9.918261
  2.757012  -3.709378   6.355896
  7.106469  -4.577151   8.276060
  2.756309 -12.233563  -9.640170
 -8.819787 -10.800484  10.103899
 -7.333922  -7.164886  -2.802880
-11.961429   8.834242 -12.544997
  8.200804  -6.017825 -12.388926
  5.832697   5.975122  -1.224067
-11.284824  -7.399378  11.338180
  9.437282  10.477206   3.097516
  7.610286   8.847420  -7.792362
 -0.458472   3.410541   9.390208
 -2.134476  10.039761   0.128465
  2.549918  10.328324   7.064710
  5.599276  -4.554398   1.671066
  6.141018   3.281185   5.667888
  7.012607 -10.892728   9.571395
-12.151917  -2.058182  -3.449994
 -1.878198   1.766768 -11.531974
  0.111052  -8.020437   5.947656
  5.098803 -10.974250   6.394067
  2.499385   1.533709  -5.001003
  6.832688  -8.339515   8.471074
  2.251635  -1.614074  -4.798818
  0.469454  -0.395251   5.139233
 -8.365565   0.054347  -2.563089
  1.769184   8.564116  11.218744
  6.230060  -2.613503 -11.773752
 -8.806843  -8.392791 -10.279793
  5.565541 -11.056326 -10.491094
 -3.987049  10.151741  -9.869952
  2.230859   1.472169   5.005432
 -4.297513  -2.336271  -5.326026
  0.459941   8.780858   3.819681
 -6.639622  -3.990091   2.455441
 -7.869860  -9.319212  -5.381470
 -0.672176  -8.374087   3.161201
  1.820470  11.812518   0.345969
-11.214525   9.145427   9.751036
-10.492085  -5.191848   5.894642
  5.020668   1.496247  -1.394822
 -7.112568  -7.546753  -9.994645
  0.537495  -9.019181  -5.430950
  7.591126  -6.612892  -2.273985
 11.530562 -11.721851  -8.854292
  1.072562  12.157676  -4.813725
-11.624125  -7.337161   8.102710
 -0.716297   6.796548  -6.444030
 -7.740384  -3.319319 -11.936639
  5.756827  -4.409653  10.511397
 -6.349668  -7.879810   6.906610
 -4.371272   3.561938  -3.239584
  7.188434  -4.971719   0.719891
 10.420832  12.344131  -8.091177
 -8.810537  -1.528515   3.207194
  2.160849  -9.789021   4.225413
-12.351686  -3.508259  -4.548262
  6.808683   8.418648  -0.840829
 -4.475732  -8.277830   9.162378
 -4.527717  -6.714713  11.537334
-12.172544   6.910646   2.241616
-11.275411   4.724767  -9.896239
 11.104774 -11.605539   7.468750
 11.928117  10.650590  -5.952335
  2.368250  11.474139 -11.576181
 -4.762983 -11.730056   2.773822
  5.839373  -2.207214 -11.533591
 10.757810   5.012031  -9.145869
 -7.596783  -4.084941  12.182916
  6.316127   6.019654  -7.087836
 10.384880   3.677027  11.878841
 -7.304160  -9.620363   5.086203
  6.597625  -5.893812  -3.819835
  2.657137  -1.148191   6.525982
 -5.922473   7.198372  11.465409
-11.039518  -8.845347 -11.879846
-11.091190   8.149416  -8.379441
 10.120094  -2.734110  -9.474125
  4.735147  -7.192842 -10.565912
-11.859934   0.738712   8.121501
 -2.579991  -9.110007  -2.948128
-12.224053  -1.866938  -8.610483
 -1.880047  -0.829659   8.140439
 -3.501424   4.508229  -3.370006
 -6.754793   4.089278   6.777991
  0.961494  -9.106748 -11.705094
 -9.905448   1.870077   8.547212
  3.967688  11.472736  -3.456697
 -1.700974   9.117870   0.639051
 -1.371084  -2.533086  -1.346611
 -3.589568   3.056052 -11.938994
 -0.020311   9.742747   5.130774
  5.602984   6.356666   5.335615
 -0.404846  -8.335434   6.019270
 -0.175138  -0.812103 -12.371073
  5.067518  -8.676941   0.525606
 -9.441156   5.808998   6.277285
  5.863606  -5.884935   9.921202
  7.398840  -0.202703  -3.794989
  7.191901  -1.947158  -7.717907
  5.762173  -3.414122  -0.980021
  2.937929  -3.291608   3.250551
 10.576858   6.614288   3.990970
 -8.015374   6.179809  11.838241
-11.852871  -4.268560   8.230769
 -7.632930   7.801136   3.266280
  8.821238   6.900309 -10.827357
 -6.458595   9.351018  -9.198468
  8.241666  -9.829326   1.853262
 -8.915902   9.567482  -0.941884
  4.385917   4.422009  -9.177091
 -7.403472 -10.943435 -11.675478
 10.596079   5.981463  10.295640
 10.398332  -4.031387  -1.014461
 -8.906321  -7.484541  -4.138351
 -5.967332 -10.679736   9.209403
 -8.372077   1.489345  -7.269195
  3.216131   2.328329  -1.819894
-10.348662  -5.276495   1.474846
 -5.447995   0.454575 -12.563442
  1.402079   8.209902   2.300231
  5.101144 -11.309068   1.247490
 -0.575882  -5.237362   7.766922
 -4.957035  -0.369349   1.702191
  9.163517  -7.498280   8.397842
  5.296781 -11.887720   6.635660
  9.517454   1.873836   3.133977
  8.812809  11.375436   9.812791
  3.382920  -9.070063  -6.578163
 11.542684   8.221880  -1.877106
  3.371568  -3.005919 -11.165658
  8.363571  -0.986311  10.718283
 -0.337808   6.037149   5.374489
 -7.819815   2.583964   6.139017
  7.194565  10.986920   4.310400
 -3.084825  -7.362151   5.843807
 -4.946021   8.569355   2.746385
  3.971835  -0.453153   8.641212
 -8.800553 -11.423921   3.918058
  3.652051   0.477878  -9.687908
 10.028554 -11.859781  12.063499
 12.346658   8.312232  -7.091841
  8.642073   0.666620   8.752450
  5.768159   6.515231   2.954320
 -9.286426   1.523054  -1.391060
 11.930547   2.306711   7.163556
  3.736484   7.632405  -5.501017
 -9.166323   9.855407  -2.132171
 -3.670220  -9.128257   5.579775
 11.320863  -8.697077   4.160114
-11.437537  10.531506   4.891272
  8.675209  10.547795   2.333832
-10.862920   6.495235 -11.469653
  8.832828 -11.037356  -0.337615
 -8.537457   4.660519 -11.461370
 12.335968  -0.265902   7.016921
  9.370564 -10.802702  -3.024174
 10.188226  -0.103080   6.365260
 -3.351652   5.042621   6.133052
 -0.825805  11.137469   6.836895
  6.373048  -7.603483  -3.627191
 -0.918008   4.789576  10.464645
  9.183615   1.756091  -7.536972
 10.839773  -5.295588   5.764627
 -7.238817   8.829817  -1.942024
 -6.064255  -0.156642   9.332934
  3.089395 -10.279321   7.251382
-10.886700 -10.184228  -5.693615
  4.241308  -5.675353   8.853801
  7.761600  -2.744673   5.545857
 11.407620  11.767435   4.411108
-12.255979  -2.002496 -10.581394
 -7.085021  -3.444893   2.837930
  1.304715   2.969651   9.293849
-12.174046 -10.477635   2.164104
  6.717253  -6.594457  -7.090656
  9.389344   3.771409  -1.114797
 -5.591386   0.059009  10.447765
  5.313190   6.293608  10.190027
  5.250750  -7.154812  10.296233
 -9.219409 -11.390238 -12.442982
 -7.165513   5.365672  -6.759620
  2.350819   3.682277 -10.766248
  3.019440  -8.677655  -8.556362
  3.484232  -3.694148   2.722536
 10.994896 -12.469777   2.666684
 -4.654756  10.638597   9.479744
  3.897601   5.452107   5.398795
 -4.697014  10.521535   4.203438
  1.938636  -5.034977   2.904261
 -3.625536  -1.254746  -9.051795
 -9.836333  -6.070997  -9.193406
  6.016709  -9.832249  -4.937385
-10.731396   6.076521   2.105016
 -0.542900  -5.134126  -1.165554
  3.040608  -8.988368  -8.708012
  5.652993  -6.675232   5.660553
  1.118087   5.561541  -9.082589
 10.708277   8.546800   3.157195
 -0.084876  -0.162929  -0.592072
  6.310906   0.789728  -4.736356
 -1.641588  -5.125595  -0.646001
 -3.063128   7.177377  10.308289
 10.014317   7.609567   3.197468
  8.737921   4.252974  11.299180
  8.430723  11.461586  11.845782
 10.831675  -2.583664   0.962595
  0.921707  -7.307986  -3.409320
 -1.383745 -10.460656   9.170788
 -0.775034 -11.247848  -0.458384
 -4.724643  -6.531264 -11.786358
  5.633008  -2.278583  -7.246708
-11.083599   9.571242  11.746988
-10.471623  10.240643  10.249353
-10.105978  10.523643  12.210012
 -0.316542  -2.422770   5.071392
 -5.181806 -10.987907  -9.052637
  5.033815  -3.763785 -11.091940
  1.051233  -3.656002 -10.056517
  8.276907   1.774828  -8.948309
 12.242214   4.747982   3.283265
  8.437285  -9.059693   1.605962
  1.045436   3.333106 -10.363441
  2.310767  -0.833879 -10.901302
 -2.110013  -1.858330  -4.427051
  3.771626  -6.048402  -2.820262
-12.061704   5.196211  -8.750808
  5.001303 -11.490483   0.187488
 -4.262607  11.120065   5.813885
 10.732359   2.124501  -4.262809
 -0.071202  11.509072  -5.011339
 11.462624   2.929770  11.881985
 -1.092761  10.261700   5.310539
 -3.574607  12.469870   2.063586
  7.873503   5.681726  -5.752658
 11.785591  -1.659210   3.580695
 12.010883  -6.746813  -2.828690
 -9.716683 -10.933503  -8.938271
  1.875245   1.065376  10.276239
 10.203621 -11.448020 -10.804371
 10.111512  -4.374701   3.425690
-12.287260  -4.359560   6.356117
-12.393473  10.476425  -3.098544
  9.314752  11.001860  -1.726245
 11.062512  -7.759078   5.584641
 11.444304  -8.563288  -6.687919
 12.132071  11.375004   9.792280
 -7.055436 -10.174449  -6.533593
 -3.174701  -8.126319  -9.595076
  9.396592  -5.793419  11.373755
  9.595417  12.018893  -0.490089
 -1.194178 -10.024319   2.875679
 -7.026456  -9.718722   6.555621
  8.770332   5.009358   6.983501
 -6.756495   2.784289 -12.451183
 -5.412900  -3.850233  -7.069298
 -4.439421  -4.315032  -0.166581
 11.271697  -6.108899   9.403151
 -4.141979   4.983535 -12.084315
 11.490846   5.684590  -2.002425
-10.792448   9.519612  11.571991
 -1.064843   1.406675   0.851348
 -0.279840   0.541071  11.403856
 -9.852955  -7.243922  -0.634621
-12.570452   1.045290   3.317437
  3.884677  -5.901596  -2.366730
  3.919472   1.287426  -6.040629
 -6.865122   7.915080   3.474669
-12.003098  -7.466475  -5.672024
-11.871192  -1.318084 -10.364735
 -9.203922   2.725894  11.620803
 -9.563525  12.215865   5.861410
  2.234098  -8.638670  12.056030
 11.043220  12.460266  -9.369455
  8.169268   2.588135   4.825960
  4.656233  10.549348  -3.696937
 11.722205   1.329351   9.119324
 -0.205668  -7.422627  10.373986
 -4.854955  10.203532  -2.190444
 -9.945806   6.694932   3.411143
 -9.243517   5.667520  -6.370887
 -6.639663  12.250410   7.500780
 -1.390517   6.419182  -2.299730
  2.843974   9.925741  -5.785570
  3.920269 -11.850714   0.632281
 10.799841  -3.355049  11.238692
-12.124503 -11.763636  -4.275710
 -2.717519  -1.391628  -7.422910
  3.506310   8.219820  -9.790277
  9.935734  -6.775393  -8.638092
 -0.095554 -12.265927   8.458615
 12.210818  -1.981589  -4.826649
 -2.662308   7.741729  -3.409069
 10.867797   6.672804 -12.519459
  2.687660   3.460366  11.153505
  1.563223  -4.937294  -3.257218
 -2.944279 -10.138810   2.839800
-10.411157  -1.679841  10.855415
  5.065939   3.423030  -2.674601
 -3.301055 -10.476598  -3.518391
  9.397306   8.700192   7.314628
  3.051886  -2.453031   3.458003
 -7.311848  -7.521671  10.546771
  7.008375  -9.111222   6.159864
 10.932289  -4.196893  12.146227
-11.214875   6.008511   3.276001
 -7.029319 -11.914565   4.970637
-10.777474   8.765796   6.592228
  7.587803  11.270389 -12.327405
-10.927581  -9.399057  11.635813
  0.659875 -10.985128 -11.497129
 -1.705667   9.236979  11.671736
-11.425860   1.536321  -3.189212
  2.265653   8.901412  -7.478561
  2.891767 -10.736669   2.582238
 11.005751  -9.997984   3.345417
 -4.450820  -4.941157 -11.651271
 -5.040231 -11.442147 -10.978741
-10.598776   7.153286  -6.392619
  5.655902   2.104397  -0.420797
  1.174202  -0.740503   1.474240
 -7.145438 -11.550030   3.743280
 -7.691968  -5.021479   0.334266
-12.445448  10.871624  -0.318075
 -5.056487   1.527894   1.691785
  0.730461  -7.782160   4.445232
  8.029135  -3.081537   7.673735
 10.736499  10.369447   2.824920
 -8.440235 -10.497735  -3.979715
  1.380237   0.689272   7.695221
 -7.171862  -7.570156 -10.321883
  0.986292  -5.358347   4.428890
 -5.972637  -7.352515  11.898067
 -0.488335  -8.383760 -11.538505
-10.038813   3.980935   1.159386
-11.356442  11.713461  11.455736
 -2.068093  -3.481287   1.418949
 10.039900   5.300629  -3.347940
  9.226724   9.064249  10.266605
 11.109646  -0.853130   6.942318
 -6.505404  -6.724164  -7.143136
 -9.593908   8.653548   8.183661
  3.858919   7.731038  -9.247909
  7.723597   0.695418   1.290290
 -9.980339  -8.907870 -11.568502
 -2.039523  -9.581937  -5.531118
 -4.609448   5.671461  -4.314696
 -4.804242 -10.563147   8.704461
  1.348767  -9.157826  -5.200300
  7.253388   0.525637   8.074647
 -2.286379   3.756379   6.361384
-11.413961   9.346857  -9.973263
